ID_SONDE;ID_DOSSIER;ALTITUDE_MIN;ALTITUDE_MAX;DIMENSION;FLUIDE;ETAT;DETERMINATION_PLANIMETRIQUE;REMARQUES;E;N
PY 03/01;2232200;0.0;0.0;Diam. 4x32mm / Long.approx. 14;Inconnu;En service;Précis;;2499688.85;1122799.50
CR 26/01;922000;356.0;378.0;Long.totale 32.00ml / Diam. 4x;Glycol / Alcoll 30 %;En service;Précis;;2505563.36;1124703.04
CR 26/01;922000;356.0;378.0;Long.totale 32.00ml / Diam. 4x;Glycol / Alcoll 30 %;En service;Précis;;2505557.87;1124705.96
GY 07/01;40800;330.5;450.5;Long.totale = 120.00ml / Diam.;Inconnu;En service;Précis;;2508605.54;1122960.93
GY 05/01;5241700;330.6000061;450.6000061;Long. totale = 120.00ml / 4tuy;Inconnu;En service;Précis;;2508629.21;1122976.14
GY 05/01;5241700;330.6000061;450.6000061;Long. totale = 120.00ml / 4tuy;Inconnu;En service;Précis;;2508625.00;1122969.71
GY 05/02;3358000;451.04998779;341.04998779;Long.totale = 110.00ml/4tuyeau;Inconnu;En service;Précis;;2508593.35;1122943.77
DA 25/01;3759000;0.0;0.0;Sonde géotherm.long.vert.220m,;Inconnu;En service;Précis;;2488606.42;1117033.29
CO 27/01;2515000;349.79998779;481.79998779;Profondeur : 132.00ml;Inconnu;En service;Précis;;2503980.07;1120274.21
CO 27/01;2515000;349.79998779;481.79998779;Profondeur : 132.00ml;Inconnu;En service;Précis;;2503983.62;1120277.50
CO 27/01;2515000;350.5;482.5;Profondeur : 132.00ml;Inconnu;En service;Précis;;2503995.01;1120271.86
CO 27/01;2515000;350.5;482.5;Profondeur : 132.00ml;Inconnu;En service;Précis;;2503991.29;1120275.97
CO 27/01;2515000;349.79998779;481.79998779;Profondeur : 132.00ml;Inconnu;En service;Précis;;2503987.24;1120280.90
CX 08/01;2419900;400.0;460.0;Sondes pour pompe à chaleur,pr;Glycol / Alcoll 30 %;En service;Précis;;2497770.97;1125903.09
CX 08/01;2419900;400.0;460.0;Sondes pour pompe à chaleur,pr;Glycol / Alcoll 30 %;En service;Précis;;2497773.51;1125906.10
JU 32/01;2620000;424.0;464.0;Capteur pompe à chaleur,diam.0;Inconnu;En service;Précis;;2509304.02;1121027.69
JU 32/01;2620000;424.0;464.0;Capteur pompe à chaleur,diam.0;Inconnu;En service;Précis;;2509309.02;1121025.69
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503028.60;1117175.30
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503034.42;1117174.32
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503040.31;1117173.27
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503046.20;1117172.28
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503052.16;1117171.37
;DD 105120;262.0;452.0;Prof=190m;Inconnu;En service;Imprécis;;2491702.21;1112854.88
;DD 105120;262.0;452.0;Prof=190m;Inconnu;En service;Imprécis;;2491697.47;1112850.25
;DD 105120;262.0;452.0;Prof=190m;Inconnu;En service;Imprécis;;2491693.80;1112847.14
;APA 40297;462.0;190.0;Prof=272m.;Inconnu;En service;Imprécis;;2497694.00;1125885.99
;DD 104926;0.0;0.0;260m;Inconnu;En service;Imprécis;;2499696.53;1118695.24
;DD 104926;0.0;0.0;260m;Inconnu;En service;Imprécis;;2499700.43;1118702.50
;DD 104926;0.0;0.0;260m;Inconnu;En service;Imprécis;;2499704.36;1118709.66
;DD 104926;0.0;0.0;260m;Inconnu;En service;Imprécis;;2499700.93;1118717.66
;DD 104926;0.0;0.0;260m;Inconnu;En service;Imprécis;;2499701.73;1118725.84
;DD 104926;0.0;0.0;260m;Inconnu;En service;Imprécis;;2499708.96;1118721.50
;DD 104118;191.5;441.5;4x32cm;Glycol / Alcoll 30 %;En service;Précis;;2493659.18;1114536.00
;DD 104118;191.5;441.5;4x32cm;Glycol / Alcoll 30 %;En service;Précis;;2493663.53;1114531.32
;DD 104118;191.5;441.5;4x32cm;Glycol / Alcoll 30 %;En service;Précis;;2493668.97;1114527.41
;DD 104671;273.0;443.0;;Inconnu;En service;Imprécis;;2498204.59;1119494.55
;DD 104671;273.0;443.0;;Inconnu;En service;Imprécis;;2498199.69;1119499.51
;DD 104310;;;;Inconnu;Inconnu;Imprécis;;2505694.88;1124701.26
;DD 104310;;;;Inconnu;Inconnu;Imprécis;;2505687.54;1124704.74
;DD 104310;;;;Inconnu;Inconnu;Imprécis;;2505681.31;1124708.07
;DD 104310;;;;Inconnu;Inconnu;Imprécis;;2505673.08;1124712.55
;DD 104310;;;;Inconnu;Inconnu;Imprécis;;2505665.21;1124717.09
;DD 104064;;;;Inconnu;Inconnu;Précis;;2493903.77;1116995.58
;DD 104064;;;;Inconnu;Inconnu;Précis;;2493907.21;1116991.21
;DD 104064;;;;Inconnu;Inconnu;Précis;;2493892.39;1117011.06
;DD 104064;;;;Inconnu;Inconnu;Précis;;2493911.04;1116986.05
;DD 104064;;;;Inconnu;Inconnu;Précis;;2493900.19;1117000.87
;DD 104064;;;;Inconnu;Inconnu;Précis;;2493896.62;1117005.90
;DD 104783;;;;Inconnu;Inconnu;Imprécis;;2494959.33;1114228.59
;DD 104783;;;;Inconnu;Inconnu;Imprécis;;2494955.43;1114234.21
;DD 106129;233.0;433.0;;Inconnu;En service;Imprécis;;2505694.87;1122914.55
;DD 106129;233.0;433.0;;Inconnu;En service;Imprécis;;2505685.47;1122912.17
;DD 106129;233.0;433.0;;Inconnu;En service;Imprécis;;2505682.56;1122903.44
;DD 106129;233.0;433.0;;Inconnu;En service;Imprécis;;2505692.88;1122906.75
;DD 103599;;;;Inconnu;En service;Imprécis;;2503837.93;1116274.91
;DD 103599;;;;Inconnu;En service;Imprécis;;2503843.66;1116282.89
;DD 103599;;;;Inconnu;En service;Imprécis;;2503851.88;1116276.74
;DD 103599;;;;Inconnu;En service;Imprécis;;2503846.11;1116268.76
;DD 103599;;;;Inconnu;En service;Imprécis;;2503860.13;1116270.62
;DD 103599;;;;Inconnu;En service;Imprécis;;2503854.39;1116262.68
;DD 103599;;;;Inconnu;En service;Imprécis;;2503865.94;1116278.57
;DD 104117;;;;Inconnu;En service;Imprécis;;2486661.87;1111935.93
;DD 104117;;;;Inconnu;En service;Imprécis;;2486667.43;1111942.51
;DD 104117;;;;Inconnu;En service;Imprécis;;2486672.99;1111949.02
;DD 104097;;;;Inconnu;En service;Imprécis;;2504306.25;1134092.93
;DD 104097;;;;Inconnu;En service;Imprécis;;2504299.24;1134097.03
;DD 104097;;;;Inconnu;En service;Imprécis;;2504310.88;1134100.33
;DD 105403;;423.0;313;Inconnu;Inconnu;Imprécis;;2505369.03;1116884.08
;DD 105403;;423.0;313;Inconnu;Inconnu;Imprécis;;2505353.41;1116884.66
;DD 105403;;423.0;313;Inconnu;Inconnu;Imprécis;;2505334.77;1116881.45
;DD 105403;;423.0;313;Inconnu;Inconnu;Imprécis;;2505325.77;1116868.40
;DD 105403;;423.0;313;Inconnu;Inconnu;Imprécis;;2505351.67;1116866.40
;DD 105403;;423.0;313;Inconnu;Inconnu;Imprécis;;2505367.74;1116866.01
;DD 104527;210.0;400.0;;Inconnu;Inconnu;Imprécis;;2505324.31;1123891.13
;DD 105560;218.0;432.0;;Inconnu;Inconnu;Imprécis;;2498811.24;1125382.86
;DD 105838;260.0;460.0;;Inconnu;Inconnu;Imprécis;;2504162.92;1120657.82
;DD 105838;260.0;460.0;;Inconnu;Inconnu;Imprécis;;2504158.28;1120662.06
;DD 105838;260.0;460.0;;Inconnu;Inconnu;Imprécis;;2504171.12;1120648.82
;DD 105838;260.0;460.0;;Inconnu;Inconnu;Imprécis;;2504153.52;1120667.35
;DD 105838;260.0;460.0;;Inconnu;Inconnu;Imprécis;;2504166.89;1120653.45
;DD 103807;307.0;427.0;;Inconnu;Inconnu;Imprécis;;2495957.08;1114993.87
;DD 102438;249.0;399.0;150ml;Inconnu;Inconnu;Imprécis;;2507216.68;1126826.18
;DD 102438;249.0;399.0;150ml;Inconnu;Inconnu;Imprécis;;2507221.47;1126832.61
;DD 102438;249.0;399.0;150ml;Inconnu;Inconnu;Imprécis;;2507226.26;1126839.03
;DD 102438;249.0;399.0;150ml;Inconnu;Inconnu;Imprécis;;2507231.05;1126845.45
;DD 105155;222.0;422.0;;Inconnu;Inconnu;Imprécis;;2495136.01;1115458.97
;DD 105155;222.0;422.0;;Inconnu;Inconnu;Imprécis;;2495128.16;1115468.83
;DD 105155;222.0;422.0;;Inconnu;Inconnu;Imprécis;;2495139.66;1115454.38
;DD 105155;222.0;422.0;;Inconnu;Inconnu;Imprécis;;2495143.49;1115449.57
;DD 105155;222.0;422.0;;Inconnu;Inconnu;Imprécis;;2495131.82;1115464.23
;DD 105893;429.0;179.0;;Inconnu;Inconnu;Imprécis;;2506292.06;1119579.61
;APA 36727;89.0;419.0;;Inconnu;Inconnu;Imprécis;;2505840.88;1124043.34
;APA 36727;89.0;419.0;;Inconnu;Inconnu;Imprécis;;2505846.13;1124040.45
;APA 36727;89.0;419.0;;Inconnu;Inconnu;Imprécis;;2505851.37;1124037.46
;DD 103832;220.0;470.0;;Inconnu;Inconnu;Imprécis;;2509456.64;1121083.12
;DD 103832;220.0;470.0;;Inconnu;Inconnu;Imprécis;;2509461.33;1121096.29
;DD 103832;220.0;470.0;;Inconnu;Inconnu;Imprécis;;2509458.82;1121089.61
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497518.05;1120026.98
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497522.62;1120021.62
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497527.26;1120016.29
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497534.91;1120018.12
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497530.34;1120023.49
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497525.74;1120028.79
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497521.06;1120034.19
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497539.07;1120026.22
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497534.50;1120031.59
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497529.86;1120036.92
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497541.04;1120032.57
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497536.47;1120037.87
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497543.36;1120039.08
;DD 104033;273.0;433.0;;Inconnu;Inconnu;Imprécis;;2497538.72;1120044.45
;DD 105710;0.0;382.73;Non transmis;Inconnu;En service;Précis;Sondes tests;2498703.46;1115907.10
;DD 105710;0.0;382.63;Non transmis;Inconnu;En service;Précis;Sondes tests;2498716.42;1115907.49
;DD 105710;0.0;382.52;Non transmis;Inconnu;En service;Précis;Sondes tests;2498726.44;1115907.86
;CEVA;0.0;420.99;;Inconnu;En service;Précis;;2504134.90;1116860.42
;DD 105109;0.0;0.0;;Inconnu;En service;Imprécis;Forages tests;2502830.00;1117929.00
;DD 105109;0.0;0.0;;Inconnu;En service;Imprécis;Forages tests;2502823.00;1117795.00
;DD 106342;0.0;0.0;;Inconnu;En service;Imprécis;;2494299.02;1114072.14
AN 26/01;911300;278.70001221;388.70001221;Long.2x110ml/Diam.& Nombre 8x3;Inconnu;En service;Précis;;2506280.75;1125863.08
CO 15/01;5121;303.79998779;428.79998779;Long. totale = 125ml / Diam. 4x 32;Inconnu;En service;Précis;;2503695.49;1118161.65
CO 15/01;5121;303.79998779;428.79998779;Long. totale = 125ml / Diam. 4 x 32;Inconnu;En service;Précis;;2503690.96;1118165.91
CO 15/01;5121;303.79998779;428.79998779;Long. totale = 125ml / Diam. 4 x 32;Inconnu;En service;Précis;;2503686.50;1118170.27
CO 15/01;5121;303.79998779;428.79998779;Long. totale = 125ml / Diam. 4 x 32;Inconnu;En service;Précis;;2503681.59;1118174.93
PR 36/01;2241;275.3999939;375.3999939;4 tubes diam. 32mm,longueur 100ml chacun;Inconnu;En service;Précis;;2509092.46;1119292.27
TH 31/03;16386;329.70001221;424.70001221;Long.max.95.00ml,1 tube diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2505688.29;1117035.58
TH 25/02;19282;0.0;0.0;Long.max.105.00ml,4 diam.32mm  par sonde;Glycol / Alcoll 30 %;En service;Précis;;2505414.03;1116948.83
TH 31/03;16386;329.70001221;424.70001221;Long.max.95.00ml,1 tube diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2505681.50;1117040.53
HE 14/01;14146;303.0;388.0;Long.85ml ,2x2diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2507890.61;1127999.37
TH 25/02;19282;0.0;0.0;Long.max.105.00ml,4 diam.32mm  par sonde;Glycol / Alcoll 30 %;En service;Précis;;2505419.94;1116948.52
HE 14/01;14146;303.0;388.0;Long.85ml ,2x2diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2507890.13;1127997.92
C.Be 38/01;18322;232.82000732;392.82000732;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504120.59;1121900.66
C.Be 38/01;18322;233.05999756;393.05999756;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504119.73;1121894.87
C.Be 38/01;18322;232.94000244;392.94000244;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504120.57;1121888.50
C.Be 38/01;18322;232.8500061;392.8500061;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504119.30;1121882.73
C.Be 38/01;18322;232.83000183;392.82998657;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504119.38;1121876.11
C.Be 38/01;18322;233.1499939;393.1499939;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504128.19;1121902.33
C.Be 38/01;18322;233.16999817;393.17001343;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504127.98;1121896.14
C.Be 38/01;18322;233.16999817;393.17001343;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504127.84;1121890.92
C.Be 38/01;18322;233.11000061;393.10998535;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504127.53;1121885.09
C.Be 38/01;18322;233.22999573;393.23001099;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504126.89;1121879.31
C.Be 38/01;18322;234.08000183;394.07998657;Long.max.160ml,4 sondes diam.34mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2504127.59;1121873.22
CO 07/01;18642;255.19999695;405.20001221;Long. 0 3x150ml, 3x4tubes diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2502545.55;1118505.02
CO 07/01;18642;255.19999695;405.20001221;Long. 0 3x150ml, 3x4tubes diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2502545.05;1118498.00
CO 07/01;18642;255.19999695;405.20001221;Long. 0 3x150ml, 3x4tubes diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2502543.88;1118491.87
CX 23/01;21522;0.0;0.0;Long.100ml avec1x32mm ;Glycol / Alcoll 30 %;En service;Précis;;2498910.72;1125201.17
VA 37/01;11218;347.70001221;447.73999023;4x32mm,long.104.00ml;Glycol / Alcoll 30 %;En service;Précis;;2505226.81;1120205.86
VA 37/01;11218;347.70001221;447.73999023;4x32mm,long.104.00ml;Glycol / Alcoll 30 %;En service;Précis;;2505231.66;1120207.57
VA 37/01;11218;347.70001221;447.73999023;4x32mm,long.104.00ml;Glycol / Alcoll 30 %;En service;Précis;;2505233.92;1120204.08
VA 37/01;11218;347.70001221;447.73999023;4x32mm,long.104.00ml;Glycol / Alcoll 30 %;En service;Précis;;2505230.48;1120201.49
;19602;0.0;0.0;Long.144ml avec4 sondes diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2496126.27;1119628.19
VN 30/01;17666;0.0;0.0;;Inconnu;En service;Précis;;2496486.97;1116959.50
VN 30/01;17666;0.0;0.0;;Inconnu;En service;Précis;;2496491.30;1116956.66
CT 21/01;20882;0.0;0.0;Long.max. 95ml avec 2sondes diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2490607.25;1114445.53
CT 21/01;20882;0.0;0.0;Long.max. 95ml avec 2sondes diam.32mm;Glycol / Alcoll 30 %;En service;Précis;;2490605.53;1114443.68
PR 28/02;16066;0.0;0.0;4x70ml,4 sondes à 32mm pro tube;Glycol / Alcoll 30 %;En service;Précis;;2508100.11;1117985.12
12958;0;0.0;0.0;Profondeur = 122 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12958. Reporté en 2004;2503074.42;1115290.25
12941;0;0.0;0.0;Profondeur = 188 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12941. Reporté en 2003;2504320.40;1117269.21
12942;0;0.0;0.0;Profondeur = 133 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12942. Reporté en 2003;2506687.89;1126593.07
12971;0;0.0;0.0;Profondeur = 60 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12971. Reporté en 2002;2501995.72;1126504.58
12264;0;0.0;0.0;Profondeur = 160 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12264. Reporté en 2000;2502969.35;1130880.64
11277;0;0.0;0.0;Profondeur = 105 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 11277. Reporté en 2003;2497929.36;1126060.20
12940;0;0.0;0.0;Profondeur = 138 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12940. Reporté en 2005;2499739.76;1122601.61
11704;0;0.0;0.0;Profondeur = 150 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 11704. Reporté en 2001;2508524.68;1122901.27
12944;0;0.0;0.0;Profondeur = 125 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12944. Reporté en 2003;2504634.33;1121998.85
10362;0;0.0;0.0;Profondeur = 50 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 10362. Reporté en 1995;2503759.41;1118303.17
10361;0;0.0;0.0;Profondeur = 60 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 10361. Reporté en 1995;2503899.41;1118165.17
9642;0;0.0;0.0;Profondeur = 120 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 9642. Reporté en 1992;2504259.40;1123530.21
8165;0;0.0;0.0;Profondeur = 120 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 8165. Reporté en 1989;2506289.40;1119360.17
5818;0;0.0;0.0;Profondeur = 126 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 5818. Reporté en 1986;2495977.28;1119375.19
12954;0;0.0;0.0;Profondeur = 27 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12954. Reporté en 2004;2502132.45;1116280.22
12935;0;0.0;0.0;Profondeur = 180 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12935. Reporté en 2006;2503372.39;1119900.17
13403;0;0.0;0.0;Profondeur = 80 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 13403. Reporté en 2006;2498059.38;1111500.16
;DD 97396;267.09000000000003;427.09000000000003;10 cm pour 160m de profondeur;Autre;En service;Précis;;2505514.70;1117455.60
;DD 99318;340.2;430.2;Diamètre 127mm;Inconnu;En service;Précis;;2506467.65;1124079.26
;DD 99318;340.2;430.2;Diamètre 127mm;Inconnu;En service;Précis;;2506461.81;1124083.47
;APA 27354;200.0;400.0;"4""3/4";Glycol / Alcoll 30 %;En service;Précis;;2503714.56;1120649.66
;APA 27354;200.0;400.0;"4""3/4";Glycol / Alcoll 30 %;En service;Précis;;2503709.22;1120656.88
;APA 27354;200.0;400.0;"4""3/4";Glycol / Alcoll 30 %;En service;Précis;;2503704.34;1120663.45
;APA 27354;200.0;400.0;"4""3/4";Glycol / Alcoll 30 %;En service;Précis;;2503698.92;1120669.78
;APA 27354;200.0;400.0;"4""3/4";Glycol / Alcoll 30 %;En service;Précis;;2503688.08;1120665.84
;APA 27354;200.0;400.0;"4""3/4";Glycol / Alcoll 30 %;En service;Précis;;2503694.22;1120676.30
;DD 98429;293.0;423.0;long. 130m diamètre 110mm;Autre;En service;Précis;;2503660.84;1117143.54
;DD 98429;292.0;422.0;long. 130m diamètre 110mm;Autre;En service;Précis;;2503685.23;1117134.71
;DD 100620;321.0;451.0;4x32 profondeur 130m;Inconnu;;Imprécis;;2505836.62;1121473.75
;DD 100620;321.0;451.0;4x32 profondeur 130m;Inconnu;;Imprécis;;2505831.86;1121462.71
;DD 100620;321.0;451.0;4x32 profondeur 130m;Inconnu;;Imprécis;;2505834.38;1121468.56
;DD 100493;335.5;445.5;Profondeur 110 m, diamètre 110 mm;Inconnu;En service;Précis;;2504764.58;1121366.93
;DD 100493;335.5;445.5;Profondeur 110 m, diamètre 110 mm;Inconnu;En service;Précis;;2504759.74;1121363.37
;DD 100493;335.5;445.5;Profondeur 110 m, diamètre 110 mm;Inconnu;En service;Précis;;2504754.90;1121359.82
;DD 100493;335.5;445.5;Profondeur 110 m, diamètre 110 mm;Inconnu;En service;Précis;;2504750.07;1121356.27
;APA 27833;312.0;422.0;Diam 4''3/4 de 4 tubes 32mm. Prof 110m;Inconnu;En service;Précis;;2504153.89;1117168.15
;APA 27006;471.0;301.0;Diam 120mm, Prof 170m;Autre;En service;Imprécis;Eau;2508931.36;1119139.26
;APA 27006;471.0;301.0;Diam 120mm, Prof 170m;Autre;En service;Imprécis;Eau;2508936.38;1119141.65
;APA 27006;471.0;301.0;Diam 120mm, Prof 170m;Autre;En service;Imprécis;Eau;2508938.45;1119135.87
;APA 27006;471.0;301.0;Diam 120mm, Prof 170m;Autre;En service;Imprécis;Eau;2508933.42;1119133.47
PLO 32/01;4432900;0.0;0.0;Sondes géotherm.long.vert.25.0;Inconnu;En service;Précis;;2499426.82;1113772.61
PLO 32/01;4432900;0.0;0.0;Sondes géotherm.long.vert.25.0;Inconnu;En service;Précis;;2499423.07;1113768.12
PLO 32/01;4432900;0.0;0.0;Sondes géotherm.long.vert.25.0;Inconnu;En service;Précis;;2499419.23;1113763.51
12948;0;0.0;0.0;Profondeur = 130 m;Inconnu;;;Objet non répertorié dans le cad. technique lors du transfert à la DCMO. Récupéré du SCG, dossier n° 12948. Reporté en 2004;2497512.77;1115516.23
;APA 26707;324.0;400.0;Diamètre 32 mm, profondeur 76 m;Glycol / Alcoll 30 %;En service;Précis;;2497527.96;1114480.80
